Latency,PowerConsumption,Number of Processors,Combined Tasks,MapTask1To,MapTask2To,MapTask3To,MapTask4To,MapTask5To,MapTask6To,MapTask7To,"	MapTask8To",MapTask9To,MapTask10To,MapTask11To,NodeProcessorType1,NodeProcessorType2,NodeProcessorType3,NodeProcessorType4,NodeProcessorType5,NodeProcessorType6,VSF1,VSF2,VSF3,VSF4,VSF5,VSF6,OSPolicy1,OSPolicy2,OSPolicy3,OSPolicy4,OSPolicy5,OSPolicy6
0.005213699,0.039313383,5,"(5, 8)","""Node1""","""Node2""","""Node4""","""Node2""","""Node5""","""Node6""","""Node4""","""Node2""","""Node5""","""Node6""","""Node6""","""Adreno""","""MIPS""","""ARMv8""","""Adreno""","""MIPS""","""MIPS""",1,1,0.666666667,1,1,1,"""PB""","""FCFS""","""FCFS""","""FCFS""","""PB""","""PB"""
0.005456258,0.039335259,6,"(6, 6)","""Node3""","""Node4""","""Node5""","""Node4""","""Node1""","""Node6""","""Node2""","""Node6""","""Node6""","""Node2""","""Node2""","""Adreno""","""MIPS""","""ARMv8""","""Adreno""","""MIPS""","""MIPS""",1,1,0.666666667,1,0.666666667,1,"""PB""","""FCFS""","""FCFS""","""FCFS""","""PB""","""FCFS"""
0.005279709,0.039367711,6,"(7, 8)","""Node4""","""Node5""","""Node3""","""Node4""","""Node1""","""Node2""","""Node4""","""Node6""","""Node6""","""Node2""","""Node6""","""Adreno""","""MIPS""","""ARMv8""","""MIPS""","""MIPS""","""MIPS""",1,1,0.666666667,1,0.5,1,"""FCFS""","""FCFS""","""PB""","""FCFS""","""PB""","""FCFS"""
0.005053169,0.03940434,5,"(8, 8)","""Node4""","""Node2""","""Node2""","""Node4""","""Node5""","""Node1""","""Node6""","""Node2""","""Node5""","""Node6""","""Node6""","""Adreno""","""MIPS""","""ARMv8""","""Adreno""","""MIPS""","""MIPS""",1,1,0.666666667,1,1,1,"""FCFS""","""FCFS""","""FCFS""","""FCFS""","""PB""","""FCFS"""
0.006272454,0.039414139,6,"(3, 3)","""Node3""","""Node4""","""Node5""","""Node3""","""Node1""","""Node2""","""Node4""","""Node4""","""Node6""","""Node2""","""Node2""","""Adreno""","""MIPS""","""Adreno""","""MIPS""","""Adreno""","""ARMv8""",1,1,0.666666667,1,0.5,1,"""FCFS""","""FCFS""","""PB""","""FCFS""","""FCFS""","""PB"""
0.004898268,0.039426707,5,"(2, 2)","""Node3""","""Node2""","""Node6""","""Node3""","""Node4""","""Node1""","""Node6""","""Node4""","""Node4""","""Node1""","""Node1""","""MIPS""","""ARMv8""","""Adreno""","""Adreno""","""ARMv8""","""MIPS""",1,0.25,1,1,0.25,1,"""PB""","""FCFS""","""FCFS""","""PB""","""PB""","""PB"""
0.007448913,0.039466591,6,"(5, 5)","""Node3""","""Node4""","""Node5""","""Node3""","""Node2""","""Node1""","""Node6""","""Node1""","""Node2""","""Node6""","""Node6""","""Adreno""","""MIPS""","""ARMv8""","""Adreno""","""MIPS""","""MIPS""",1,1,0.666666667,0.666666667,0.666666667,1,"""PB""","""FCFS""","""FCFS""","""PB""","""PB""","""PB"""
0.005197415,0.039467266,5,"(2, 2)","""Node6""","""Node6""","""Node1""","""Node6""","""Node5""","""Node4""","""Node3""","""Node4""","""Node5""","""Node3""","""Node3""","""Adreno""","""ARMv8""","""MIPS""","""Adreno""","""MIPS""","""MIPS""",0.666666667,0.25,1,1,1,1,"""FCFS""","""FCFS""","""FCFS""","""PB""","""PB""","""PB"""
0.005721979,0.039468254,6,"(8, 8)","""Node1""","""Node5""","""Node2""","""Node1""","""Node4""","""Node6""","""Node2""","""Node3""","""Node4""","""Node6""","""Node6""","""Adreno""","""MIPS""","""ARMv8""","""Adreno""","""Adreno""","""MIPS""",1,1,0.666666667,1,0.5,1,"""FCFS""","""FCFS""","""PB""","""FCFS""","""PB""","""FCFS"""
0.005592504,0.039473049,6,"(3, 3)","""Node5""","""Node4""","""Node1""","""Node4""","""Node6""","""Node3""","""Node2""","""Node4""","""Node6""","""Node2""","""Node2""","""Adreno""","""MIPS""","""ARMv8""","""Adreno""","""MIPS""","""MIPS""",1,1,0.666666667,1,0.666666667,1,"""FCFS""","""FCFS""","""FCFS""","""FCFS""","""PB""","""PB"""
0.005569533,0.0394784,6,"(7, 8)","""Node3""","""Node4""","""Node6""","""Node4""","""Node1""","""Node2""","""Node6""","""Node1""","""Node1""","""Node2""","""Node5""","""Adreno""","""MIPS""","""ARMv8""","""Adreno""","""MIPS""","""MIPS""",1,1,0.666666667,0.666666667,1,1,"""PB""","""FCFS""","""FCFS""","""FCFS""","""PB""","""PB"""
0.006132733,0.039479012,6,"(7, 8)","""Node1""","""Node4""","""Node5""","""Node3""","""Node4""","""Node2""","""Node6""","""Node6""","""Node2""","""Node6""","""Node6""","""Adreno""","""MIPS""","""ARMv8""","""Adreno""","""MIPS""","""MIPS""",0.5,1,0.666666667,1,0.5,1,"""FCFS""","""PB""","""PB""","""FCFS""","""PB""","""FCFS"""
0.003302047,0.03949505,5,"(4, 4)","""Node5""","""Node5""","""Node6""","""Node3""","""Node4""","""Node5""","""Node1""","""Node3""","""Node1""","""Node1""","""Node1""","""Adreno""","""MIPS""","""MIPS""","""MIPS""","""MIPS""","""MIPS""",1,0.666666667,1,1,1,1,"""PB""","""FCFS""","""FCFS""","""FCFS""","""PB""","""PB"""
0.003710515,0.039514145,5,"(7, 8)","""Node1""","""Node3""","""Node1""","""Node6""","""Node5""","""Node3""","""Node1""","""Node6""","""Node5""","""Node4""","""Node5""","""MIPS""","""ARMv8""","""MIPS""","""Adreno""","""MIPS""","""MIPS""",1,0.25,1,1,1,1,"""PB""","""FCFS""","""FCFS""","""PB""","""PB""","""PB"""
0.00428251,0.039548156,5,"(4, 4)","""Node5""","""Node2""","""Node1""","""Node5""","""Node2""","""Node6""","""Node1""","""Node4""","""Node6""","""Node4""","""Node6""","""Adreno""","""MIPS""","""ARMv8""","""MIPS""","""MIPS""","""MIPS""",1,1,0.666666667,1,0.666666667,1,"""FCFS""","""FCFS""","""FCFS""","""FCFS""","""PB""","""PB"""
0.003159179,0.039569271,5,"(8, 8)","""Node1""","""Node1""","""Node2""","""Node4""","""Node5""","""Node1""","""Node6""","""Node4""","""Node6""","""Node6""","""Node6""","""MIPS""","""MIPS""","""ARMv8""","""Adreno""","""MIPS""","""MIPS""",1,1,0.666666667,1,1,1,"""FCFS""","""FCFS""","""PB""","""FCFS""","""PB""","""PB"""
0.003325415,0.039582828,6,"(6, 6)","""Node4""","""Node6""","""Node2""","""Node4""","""Node5""","""Node1""","""Node2""","""Node6""","""Node3""","""Node1""","""Node3""","""MIPS""","""MIPS""","""MIPS""","""Adreno""","""Adreno""","""MIPS""",1,1,1,1,1,1,"""PB""","""FCFS""","""FCFS""","""PB""","""PB""","""PB"""
0.004555009,0.039596678,5,"(7, 8)","""Node1""","""Node6""","""Node1""","""Node1""","""Node4""","""Node6""","""Node5""","""Node6""","""Node2""","""Node5""","""Node5""","""Adreno""","""MIPS""","""ARMv8""","""Adreno""","""MIPS""","""MIPS""",1,1,0.666666667,1,1,1,"""PB""","""PB""","""PB""","""FCFS""","""PB""","""FCFS"""
0.003533676,0.03960636,5,"(5, 5)","""Node3""","""Node4""","""Node3""","""Node1""","""Node6""","""Node5""","""Node3""","""Node1""","""Node6""","""Node4""","""Node6""","""MIPS""","""ARMv8""","""MIPS""","""Adreno""","""MIPS""","""MIPS""",1,0.25,1,1,1,1,"""PB""","""FCFS""","""FCFS""","""FCFS""","""PB""","""PB"""
0.00511882,0.039617272,4,"(7, 8)","""Node1""","""Node1""","""Node6""","""Node1""","""Node4""","""Node2""","""Node6""","""Node2""","""Node4""","""Node2""","""Node2""","""Adreno""","""MIPS""","""ARMv8""","""Adreno""","""Adreno""","""MIPS""",1,1,0.666666667,1,0.5,1,"""FCFS""","""PB""","""PB""","""FCFS""","""PB""","""FCFS"""
0.007215506,0.039710401,4,"(7, 8)","""Node4""","""Node4""","""Node6""","""Node4""","""Node2""","""Node1""","""Node6""","""Node2""","""Node1""","""Node2""","""Node2""","""MIPS""","""MIPS""","""ARMv8""","""Adreno""","""MIPS""","""Adreno""",1,1,0.666666667,1,0.5,1,"""FCFS""","""FCFS""","""PB""","""FCFS""","""PB""","""FCFS"""
0.003678888,0.03971471,6,"(7, 8)","""Node6""","""Node1""","""Node6""","""Node2""","""Node4""","""Node1""","""Node6""","""Node2""","""Node4""","""Node3""","""Node5""","""Adreno""","""MIPS""","""MIPS""","""MIPS""","""Adreno""","""MIPS""",1,1,0.666666667,1,0.666666667,1,"""FCFS""","""FCFS""","""FCFS""","""FCFS""","""FCFS""","""PB"""
0.006148637,0.039772113,5,"(5, 5)","""Node5""","""Node4""","""Node1""","""Node1""","""Node6""","""Node4""","""Node2""","""Node6""","""Node6""","""Node2""","""Node2""","""Adreno""","""MIPS""","""ARMv8""","""Adreno""","""Adreno""","""MIPS""",1,1,0.666666667,1,0.666666667,1,"""FCFS""","""FCFS""","""FCFS""","""FCFS""","""FCFS""","""PB"""
0.005293599,0.039797045,5,"(7, 8)","""Node3""","""Node1""","""Node1""","""Node3""","""Node2""","""Node4""","""Node1""","""Node6""","""Node2""","""Node6""","""Node6""","""Adreno""","""Adreno""","""Adreno""","""MIPS""","""MIPS""","""MIPS""",1,1,0.666666667,1,0.25,1,"""FCFS""","""FCFS""","""FCFS""","""FCFS""","""PB""","""FCFS"""
0.005526683,0.03981266,5,"(3, 3)","""Node3""","""Node1""","""Node2""","""Node3""","""Node1""","""Node6""","""Node4""","""Node2""","""Node6""","""Node4""","""Node4""","""Adreno""","""MIPS""","""ARMv8""","""MIPS""","""MIPS""","""MIPS""",1,0.666666667,0.666666667,1,0.666666667,1,"""PB""","""FCFS""","""FCFS""","""FCFS""","""PB""","""PB"""
0.005571818,0.039827673,6,"(4, 4)","""Node4""","""Node1""","""Node4""","""Node4""","""Node5""","""Node1""","""Node2""","""Node3""","""Node6""","""Node2""","""Node2""","""Adreno""","""MIPS""","""MIPS""","""Adreno""","""Adreno""","""Adreno""",1,1,0.25,1,0.666666667,1,"""FCFS""","""FCFS""","""PB""","""FCFS""","""FCFS""","""PB"""
0.003226843,0.039832039,5,"(6, 6)","""Node4""","""Node4""","""Node5""","""Node3""","""Node6""","""Node4""","""Node1""","""Node3""","""Node1""","""Node1""","""Node1""","""MIPS""","""ARMv8""","""MIPS""","""Adreno""","""Adreno""","""MIPS""",1,0.25,1,1,1,1,"""PB""","""FCFS""","""FCFS""","""FCFS""","""FCFS""","""PB"""
0.005514307,0.039843101,4,"(6, 8)","""Node1""","""Node1""","""Node6""","""Node1""","""Node2""","""Node5""","""Node6""","""Node5""","""Node2""","""Node5""","""Node5""","""Adreno""","""Adreno""","""Adreno""","""MIPS""","""MIPS""","""MIPS""",1,1,0.666666667,1,1,1,"""FCFS""","""PB""","""FCFS""","""FCFS""","""FCFS""","""FCFS"""
0.005926738,0.039853014,5,"(7, 7)","""Node4""","""Node1""","""Node4""","""Node4""","""Node6""","""Node1""","""Node2""","""Node5""","""Node6""","""Node5""","""Node5""","""Adreno""","""Adreno""","""Adreno""","""MIPS""","""MIPS""","""MIPS""",1,1,0.666666667,1,1,1,"""FCFS""","""PB""","""FCFS""","""FCFS""","""PB""","""FCFS"""
0.005926738,0.039853014,5,"(7, 7)","""Node4""","""Node1""","""Node4""","""Node4""","""Node6""","""Node1""","""Node2""","""Node5""","""Node6""","""Node5""","""Node5""","""Adreno""","""Adreno""","""Adreno""","""MIPS""","""MIPS""","""MIPS""",1,1,0.666666667,1,1,1,"""FCFS""","""PB""","""FCFS""","""FCFS""","""PB""","""FCFS"""
0.005881287,0.039857671,5,"(7, 7)","""Node5""","""Node4""","""Node1""","""Node4""","""Node6""","""Node2""","""Node1""","""Node5""","""Node6""","""Node2""","""Node2""","""Adreno""","""MIPS""","""MIPS""","""Adreno""","""ARMv8""","""MIPS""",1,1,0.666666667,1,0.666666667,1,"""FCFS""","""FCFS""","""FCFS""","""FCFS""","""FCFS""","""PB"""
0.005564809,0.039907752,4,"(6, 8)","""Node4""","""Node4""","""Node2""","""Node4""","""Node1""","""Node6""","""Node2""","""Node6""","""Node1""","""Node6""","""Node6""","""Adreno""","""MIPS""","""ARMv8""","""Adreno""","""MIPS""","""MIPS""",1,1,0.666666667,1,0.25,1,"""PB""","""FCFS""","""PB""","""FCFS""","""PB""","""FCFS"""
0.005519157,0.039916717,6,"(6, 8)","""Node2""","""Node5""","""Node1""","""Node1""","""Node4""","""Node6""","""Node3""","""Node1""","""Node6""","""Node3""","""Node3""","""MIPS""","""ARMv8""","""MIPS""","""Adreno""","""ARMv8""","""MIPS""",1,0.25,1,1,0.666666667,1,"""PB""","""FCFS""","""PB""","""PB""","""PB""","""PB"""
0.005365385,0.039929044,4,"(8, 8)","""Node2""","""Node5""","""Node2""","""Node6""","""Node5""","""Node1""","""Node2""","""Node6""","""Node1""","""Node6""","""Node1""","""MIPS""","""Adreno""","""Adreno""","""MIPS""","""MIPS""","""MIPS""",1,1,0.666666667,1,1,1,"""FCFS""","""PB""","""FCFS""","""FCFS""","""PB""","""FCFS"""
0.005625367,0.039952674,5,"(8, 8)","""Node1""","""Node5""","""Node1""","""Node1""","""Node4""","""Node2""","""Node6""","""Node4""","""Node4""","""Node6""","""Node6""","""Adreno""","""Adreno""","""Adreno""","""MIPS""","""MIPS""","""MIPS""",1,1,0.666666667,1,0.5,1,"""FCFS""","""PB""","""FCFS""","""FCFS""","""FCFS""","""FCFS"""
0.0044098,0.039979407,5,"(2, 2)","""Node2""","""Node4""","""Node2""","""Node5""","""Node3""","""Node1""","""Node2""","""Node5""","""Node1""","""Node3""","""Node5""","""MIPS""","""Adreno""","""MIPS""","""ARMv8""","""MIPS""","""MIPS""",1,1,1,0.5,1,0.25,"""FCFS""","""FCFS""","""FCFS""","""PB""","""FCFS""","""PB"""
0.004656545,0.039984943,6,"(8, 8)","""Node4""","""Node5""","""Node4""","""Node6""","""Node1""","""Node3""","""Node2""","""Node6""","""Node1""","""Node2""","""Node1""","""Adreno""","""MIPS""","""ARMv8""","""MIPS""","""MIPS""","""MIPS""",1,1,0.666666667,1,0.5,1,"""FCFS""","""PB""","""PB""","""FCFS""","""PB""","""FCFS"""
0.005240659,0.039999578,4,"(6, 8)","""Node1""","""Node1""","""Node5""","""Node1""","""Node2""","""Node6""","""Node5""","""Node2""","""Node2""","""Node6""","""Node6""","""Adreno""","""MIPS""","""ARMv8""","""Adreno""","""Adreno""","""MIPS""",1,1,0.666666667,1,1,1,"""PB""","""FCFS""","""PB""","""FCFS""","""FCFS""","""PB"""
0.004562147,0.040014761,4,"(6, 8)","""Node4""","""Node3""","""Node3""","""Node4""","""Node6""","""Node1""","""Node3""","""Node6""","""Node6""","""Node1""","""Node1""","""MIPS""","""MIPS""","""MIPS""","""ARMv8""","""MIPS""","""MIPS""",1,0.25,1,1,1,1,"""PB""","""FCFS""","""FCFS""","""FCFS""","""PB""","""PB"""
0.00592971,0.040015686,5,"(4, 4)","""Node5""","""Node4""","""Node1""","""Node4""","""Node6""","""Node2""","""Node1""","""Node4""","""Node6""","""Node2""","""Node2""","""Adreno""","""MIPS""","""ARMv8""","""Adreno""","""MIPS""","""MIPS""",1,1,0.666666667,1,0.666666667,1,"""FCFS""","""FCFS""","""FCFS""","""FCFS""","""PB""","""PB"""
0.00519083,0.04004919,5,"(4, 4)","""Node5""","""Node4""","""Node4""","""Node5""","""Node1""","""Node3""","""Node6""","""Node3""","""Node1""","""Node6""","""Node3""","""MIPS""","""ARMv8""","""MIPS""","""Adreno""","""ARMv8""","""MIPS""",1,0.25,1,0.666666667,1,1,"""PB""","""FCFS""","""FCFS""","""PB""","""FCFS""","""PB"""
0.004777235,0.04005149,5,"(3, 3)","""Node1""","""Node5""","""Node5""","""Node1""","""Node6""","""Node2""","""Node5""","""Node1""","""Node4""","""Node2""","""Node2""","""Adreno""","""MIPS""","""ARMv8""","""Adreno""","""Adreno""","""MIPS""",1,1,0.5,1,1,1,"""FCFS""","""FCFS""","""FCFS""","""FCFS""","""FCFS""","""PB"""
0.00576274,0.040091684,4,"(7, 8)","""Node4""","""Node1""","""Node4""","""Node4""","""Node6""","""Node1""","""Node2""","""Node1""","""Node6""","""Node2""","""Node2""","""Adreno""","""MIPS""","""ARMv8""","""Adreno""","""Adreno""","""MIPS""",1,1,0.25,1,0.666666667,1,"""PB""","""FCFS""","""FCFS""","""FCFS""","""PB""","""PB"""
