Latency,PowerConsumption,Number of Processors,Combined Tasks,MapTask1To,MapTask2To,MapTask3To,MapTask4To,MapTask5To,MapTask6To,MapTask7To,	MapTask8To,MapTask9To,MapTask10To,MapTask11To,NodeProcessorType1,NodeProcessorType2,NodeProcessorType3,NodeProcessorType4,NodeProcessorType5,NodeProcessorType6,VSF1,VSF2,VSF3,VSF4,VSF5,VSF6,OSPolicy1,OSPolicy2,OSPolicy3,OSPolicy4,OSPolicy5,OSPolicy6,pareto rank
0.005380016,0.037584656,5,"(8, 8)","""Node4""","""Node2""","""Node5""","""Node4""","""Node2""","""Node6""","""Node1""","""Node4""","""Node6""","""Node1""","""Node1""","""MIPS""","""MIPS""","""ARMv8""","""Adreno""","""MIPS""","""MIPS""",1.0,1.0,0.666666667,1.0,0.5,1.0,"""FCFS""","""FCFS""","""FCFS""","""FCFS""","""PB""","""FCFS""",19
0.00505664,0.03772534,5,"(4, 4)","""Node6""","""Node1""","""Node4""","""Node6""","""Node3""","""Node1""","""Node4""","""Node6""","""Node5""","""Node3""","""Node3""","""MIPS""","""ARMv8""","""MIPS""","""Adreno""","""MIPS""","""MIPS""",1.0,0.25,1.0,1.0,1.0,1.0,"""PB""","""FCFS""","""FCFS""","""PB""","""FCFS""","""PB""",16
0.005074034,0.037902454,6,"(6, 6)","""Node6""","""Node6""","""Node5""","""Node3""","""Node4""","""Node3""","""Node1""","""Node2""","""Node2""","""Node1""","""Node1""","""MIPS""","""MIPS""","""MIPS""","""Adreno""","""Adreno""","""Adreno""",1.0,1.0,0.666666667,1.0,0.5,1.0,"""FCFS""","""FCFS""","""PB""","""FCFS""","""FCFS""","""PB""",17
0.0053119230000000005,0.038145816,5,"(3, 3)","""Node1""","""Node4""","""Node2""","""Node1""","""Node4""","""Node5""","""Node6""","""Node5""","""Node5""","""Node6""","""Node6""","""Adreno""","""Adreno""","""Adreno""","""MIPS""","""MIPS""","""MIPS""",1.0,1.0,0.666666667,1.0,1.0,1.0,"""FCFS""","""PB""","""FCFS""","""FCFS""","""FCFS""","""FCFS""",19
0.0053119230000000005,0.038145816,5,"(3, 3)","""Node1""","""Node4""","""Node2""","""Node1""","""Node4""","""Node5""","""Node6""","""Node5""","""Node5""","""Node6""","""Node6""","""Adreno""","""Adreno""","""Adreno""","""MIPS""","""MIPS""","""MIPS""",1.0,1.0,0.666666667,1.0,1.0,1.0,"""FCFS""","""PB""","""FCFS""","""FCFS""","""FCFS""","""FCFS""",20
0.005500368,0.038155395,4,"(6, 8)","""Node6""","""Node6""","""Node5""","""Node6""","""Node1""","""Node3""","""Node5""","""Node6""","""Node1""","""Node3""","""Node3""","""MIPS""","""ARMv8""","""MIPS""","""Adreno""","""MIPS""","""MIPS""",1.0,0.25,1.0,1.0,1.0,1.0,"""PB""","""FCFS""","""FCFS""","""PB""","""PB""","""PB""",19
0.005084685,0.038267153,5,"(7, 8)","""Node4""","""Node4""","""Node6""","""Node4""","""Node2""","""Node3""","""Node6""","""Node2""","""Node2""","""Node1""","""Node1""","""MIPS""","""MIPS""","""ARMv8""","""MIPS""","""MIPS""","""MIPS""",1.0,1.0,0.666666667,1.0,0.5,1.0,"""FCFS""","""PB""","""PB""","""FCFS""","""PB""","""PB""",17
0.00579895,0.038341419,5,"(5, 8)","""Node1""","""Node4""","""Node5""","""Node1""","""Node4""","""Node6""","""Node2""","""Node2""","""Node6""","""Node2""","""Node2""","""Adreno""","""MIPS""","""ARMv8""","""Adreno""","""MIPS""","""MIPS""",0.666666667,1.0,0.666666667,1.0,0.5,1.0,"""FCFS""","""FCFS""","""PB""","""FCFS""","""PB""","""FCFS""",23
0.005604464,0.038379874,5,"(7, 7)","""Node1""","""Node1""","""Node4""","""Node1""","""Node6""","""Node5""","""Node2""","""Node4""","""Node6""","""Node2""","""Node2""","""MIPS""","""MIPS""","""Adreno""","""Adreno""","""MIPS""","""MIPS""",1.0,1.0,1.0,1.0,0.666666667,1.0,"""FCFS""","""FCFS""","""FCFS""","""FCFS""","""PB""","""PB""",21
0.005821862,0.038422228,6,"(7, 8)","""Node3""","""Node1""","""Node1""","""Node2""","""Node5""","""Node6""","""Node2""","""Node5""","""Node4""","""Node6""","""Node6""","""Adreno""","""MIPS""","""Adreno""","""MIPS""","""Adreno""","""MIPS""",1.0,1.0,1.0,1.0,0.666666667,1.0,"""FCFS""","""FCFS""","""PB""","""FCFS""","""PB""","""FCFS""",24
0.006459991,0.038492734,6,"(4, 4)","""Node5""","""Node2""","""Node3""","""Node2""","""Node4""","""Node6""","""Node1""","""Node3""","""Node6""","""Node1""","""Node1""","""MIPS""","""MIPS""","""ARMv8""","""Adreno""","""MIPS""","""MIPS""",1.0,1.0,0.666666667,0.666666667,0.5,1.0,"""FCFS""","""FCFS""","""PB""","""FCFS""","""PB""","""FCFS""",25
0.005300462,0.038519551,6,"(5, 8)","""Node4""","""Node5""","""Node3""","""Node4""","""Node1""","""Node6""","""Node3""","""Node1""","""Node2""","""Node6""","""Node6""","""Adreno""","""MIPS""","""Adreno""","""Adreno""","""MIPS""","""MIPS""",1.0,1.0,1.0,1.0,0.5,1.0,"""FCFS""","""PB""","""PB""","""FCFS""","""PB""","""FCFS""",19
0.0044285620000000005,0.038549121,5,"(6, 6)","""Node5""","""Node1""","""Node4""","""Node5""","""Node6""","""Node1""","""Node3""","""Node4""","""Node6""","""Node3""","""Node3""","""MIPS""","""ARMv8""","""MIPS""","""MIPS""","""ARMv8""","""MIPS""",1.0,0.25,1.0,0.666666667,1.0,1.0,"""PB""","""FCFS""","""FCFS""","""PB""","""FCFS""","""PB""",10
0.004319074,0.0385905,6,"(7, 7)","""Node3""","""Node5""","""Node1""","""Node3""","""Node4""","""Node5""","""Node2""","""Node6""","""Node2""","""Node2""","""Node2""","""Adreno""","""MIPS""","""Adreno""","""MIPS""","""MIPS""","""MIPS""",1.0,1.0,1.0,1.0,1.0,0.666666667,"""FCFS""","""FCFS""","""FCFS""","""PB""","""FCFS""","""FCFS""",10
0.004666999,0.038649833,6,"(6, 6)","""Node1""","""Node6""","""Node1""","""Node1""","""Node5""","""Node3""","""Node6""","""Node3""","""Node2""","""Node4""","""Node2""","""Adreno""","""MIPS""","""Adreno""","""Adreno""","""Adreno""","""MIPS""",1.0,1.0,0.666666667,1.0,0.666666667,1.0,"""FCFS""","""FCFS""","""FCFS""","""PB""","""PB""","""PB""",14
0.005458508000000001,0.038674393,6,"(5, 8)","""Node3""","""Node2""","""Node2""","""Node4""","""Node1""","""Node6""","""Node2""","""Node4""","""Node5""","""Node6""","""Node6""","""Adreno""","""MIPS""","""ARMv8""","""Adreno""","""MIPS""","""MIPS""",1.0,1.0,0.666666667,1.0,0.666666667,1.0,"""FCFS""","""FCFS""","""FCFS""","""FCFS""","""FCFS""","""PB""",21
0.004830343,0.038757844,5,"(4, 4)","""Node3""","""Node2""","""Node1""","""Node3""","""Node5""","""Node2""","""Node1""","""Node6""","""Node5""","""Node6""","""Node6""","""Adreno""","""MIPS""","""ARMv8""","""Adreno""","""MIPS""","""MIPS""",1.0,1.0,0.666666667,1.0,1.0,1.0,"""PB""","""FCFS""","""FCFS""","""FCFS""","""PB""","""PB""",14
0.0064042000000000005,0.038796538,6,"(5, 5)","""Node4""","""Node6""","""Node1""","""Node4""","""Node6""","""Node2""","""Node1""","""Node3""","""Node3""","""Node5""","""Node5""","""MIPS""","""MIPS""","""MIPS""","""Adreno""","""ARMv8""","""MIPS""",1.0,1.0,1.0,1.0,1.0,1.0,"""PB""","""FCFS""","""FCFS""","""PB""","""PB""","""FCFS""",25
0.0060445180000000005,0.038840128,5,"(7, 8)","""Node1""","""Node4""","""Node1""","""Node1""","""Node6""","""Node4""","""Node3""","""Node4""","""Node5""","""Node3""","""Node6""","""MIPS""","""MIPS""","""MIPS""","""MIPS""","""Adreno""","""MIPS""",1.0,0.25,1.0,1.0,1.0,1.0,"""PB""","""FCFS""","""FCFS""","""PB""","""PB""","""PB""",24
0.005109751,0.038946449,5,"(3, 3)","""Node4""","""Node6""","""Node6""","""Node4""","""Node1""","""Node2""","""Node6""","""Node6""","""Node5""","""Node1""","""Node1""","""MIPS""","""MIPS""","""Adreno""","""MIPS""","""MIPS""","""MIPS""",1.0,1.0,1.0,1.0,1.0,1.0,"""PB""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",18
0.005739592,0.038949057,6,"(5, 5)","""Node3""","""Node2""","""Node5""","""Node2""","""Node4""","""Node1""","""Node6""","""Node2""","""Node4""","""Node6""","""Node6""","""Adreno""","""Adreno""","""Adreno""","""MIPS""","""Adreno""","""MIPS""",1.0,1.0,0.666666667,1.0,0.5,1.0,"""FCFS""","""FCFS""","""FCFS""","""FCFS""","""PB""","""FCFS""",23
0.0047104,0.038951661,6,"(5, 8)","""Node1""","""Node5""","""Node2""","""Node1""","""Node6""","""Node4""","""Node5""","""Node3""","""Node3""","""Node4""","""Node6""","""Adreno""","""MIPS""","""ARMv8""","""MIPS""","""MIPS""","""MIPS""",1.0,0.666666667,1.0,1.0,0.666666667,1.0,"""PB""","""PB""","""PB""","""FCFS""","""PB""","""PB""",15
0.003512793,0.038961551,5,"(7, 8)","""Node1""","""Node3""","""Node1""","""Node6""","""Node5""","""Node3""","""Node1""","""Node6""","""Node5""","""Node4""","""Node4""","""MIPS""","""ARMv8""","""MIPS""","""Adreno""","""MIPS""","""MIPS""",1.0,0.25,1.0,1.0,1.0,1.0,"""FCFS""","""FCFS""","""FCFS""","""PB""","""PB""","""PB""",4
0.005263662,0.039049395,6,"(7, 8)","""Node3""","""Node1""","""Node6""","""Node1""","""Node2""","""Node5""","""Node6""","""Node2""","""Node4""","""Node5""","""Node5""","""Adreno""","""Adreno""","""MIPS""","""MIPS""","""MIPS""","""MIPS""",1.0,1.0,0.666666667,1.0,1.0,1.0,"""FCFS""","""PB""","""FCFS""","""FCFS""","""PB""","""FCFS""",19
0.0046663,0.039111737,5,"(6, 6)","""Node6""","""Node2""","""Node1""","""Node6""","""Node2""","""Node3""","""Node1""","""Node1""","""Node4""","""Node3""","""Node3""","""Adreno""","""MIPS""","""MIPS""","""Adreno""","""MIPS""","""Adreno""",1.0,1.0,1.0,1.0,0.5,1.0,"""FCFS""","""FCFS""","""PB""","""FCFS""","""PB""","""PB""",14
0.005214183,0.039120693,5,"(7, 8)","""Node2""","""Node1""","""Node5""","""Node2""","""Node1""","""Node4""","""Node6""","""Node2""","""Node4""","""Node6""","""Node6""","""Adreno""","""Adreno""","""MIPS""","""MIPS""","""Adreno""","""MIPS""",1.0,1.0,0.666666667,1.0,1.0,1.0,"""FCFS""","""PB""","""FCFS""","""FCFS""","""PB""","""FCFS""",19
0.005923825,0.039128401,5,"(4, 4)","""Node3""","""Node4""","""Node4""","""Node2""","""Node6""","""Node5""","""Node2""","""Node3""","""Node5""","""Node6""","""Node6""","""Adreno""","""Adreno""","""Adreno""","""MIPS""","""MIPS""","""MIPS""",1.0,1.0,0.666666667,1.0,1.0,1.0,"""FCFS""","""PB""","""FCFS""","""FCFS""","""PB""","""FCFS""",24
0.005303621999999999,0.039134453,6,"(8, 8)","""Node2""","""Node6""","""Node1""","""Node6""","""Node4""","""Node5""","""Node1""","""Node6""","""Node5""","""Node3""","""Node3""","""MIPS""","""MIPS""","""MIPS""","""Adreno""","""MIPS""","""MIPS""",1.0,0.25,1.0,1.0,1.0,1.0,"""PB""","""FCFS""","""FCFS""","""FCFS""","""PB""","""PB""",20
0.005135926,0.039288618,5,"(7, 8)","""Node4""","""Node1""","""Node1""","""Node4""","""Node6""","""Node3""","""Node1""","""Node5""","""Node3""","""Node5""","""Node5""","""MIPS""","""ARMv8""","""MIPS""","""Adreno""","""ARMv8""","""MIPS""",1.0,0.25,1.0,1.0,1.0,1.0,"""FCFS""","""FCFS""","""FCFS""","""PB""","""FCFS""","""PB""",19
0.0052136990000000005,0.039313383,5,"(5, 8)","""Node1""","""Node2""","""Node4""","""Node2""","""Node5""","""Node6""","""Node4""","""Node2""","""Node5""","""Node6""","""Node6""","""Adreno""","""MIPS""","""ARMv8""","""Adreno""","""MIPS""","""MIPS""",1.0,1.0,0.666666667,1.0,1.0,1.0,"""PB""","""FCFS""","""FCFS""","""FCFS""","""PB""","""PB""",20
0.005456258,0.039335259,6,"(6, 6)","""Node3""","""Node4""","""Node5""","""Node4""","""Node1""","""Node6""","""Node2""","""Node6""","""Node6""","""Node2""","""Node2""","""Adreno""","""MIPS""","""ARMv8""","""Adreno""","""MIPS""","""MIPS""",1.0,1.0,0.666666667,1.0,0.666666667,1.0,"""PB""","""FCFS""","""FCFS""","""FCFS""","""PB""","""FCFS""",21
0.0052797090000000005,0.039367711,6,"(7, 8)","""Node4""","""Node5""","""Node3""","""Node4""","""Node1""","""Node2""","""Node4""","""Node6""","""Node6""","""Node2""","""Node6""","""Adreno""","""MIPS""","""ARMv8""","""MIPS""","""MIPS""","""MIPS""",1.0,1.0,0.666666667,1.0,0.5,1.0,"""FCFS""","""FCFS""","""PB""","""FCFS""","""PB""","""FCFS""",21
0.005053169000000001,0.03940434,5,"(8, 8)","""Node4""","""Node2""","""Node2""","""Node4""","""Node5""","""Node1""","""Node6""","""Node2""","""Node5""","""Node6""","""Node6""","""Adreno""","""MIPS""","""ARMv8""","""Adreno""","""MIPS""","""MIPS""",1.0,1.0,0.666666667,1.0,1.0,1.0,"""FCFS""","""FCFS""","""FCFS""","""FCFS""","""PB""","""FCFS""",16
0.006272454,0.039414139,6,"(3, 3)","""Node3""","""Node4""","""Node5""","""Node3""","""Node1""","""Node2""","""Node4""","""Node4""","""Node6""","""Node2""","""Node2""","""Adreno""","""MIPS""","""Adreno""","""MIPS""","""Adreno""","""ARMv8""",1.0,1.0,0.666666667,1.0,0.5,1.0,"""FCFS""","""FCFS""","""PB""","""FCFS""","""FCFS""","""PB""",25
0.004898268,0.039426707000000005,5,"(2, 2)","""Node3""","""Node2""","""Node6""","""Node3""","""Node4""","""Node1""","""Node6""","""Node4""","""Node4""","""Node1""","""Node1""","""MIPS""","""ARMv8""","""Adreno""","""Adreno""","""ARMv8""","""MIPS""",1.0,0.25,1.0,1.0,0.25,1.0,"""PB""","""FCFS""","""FCFS""","""PB""","""PB""","""PB""",15
0.0074489130000000014,0.039466591,6,"(5, 5)","""Node3""","""Node4""","""Node5""","""Node3""","""Node2""","""Node1""","""Node6""","""Node1""","""Node2""","""Node6""","""Node6""","""Adreno""","""MIPS""","""ARMv8""","""Adreno""","""MIPS""","""MIPS""",1.0,1.0,0.666666667,0.666666667,0.666666667,1.0,"""PB""","""FCFS""","""FCFS""","""PB""","""PB""","""PB""",26
0.005197415,0.039467266,5,"(2, 2)","""Node6""","""Node6""","""Node1""","""Node6""","""Node5""","""Node4""","""Node3""","""Node4""","""Node5""","""Node3""","""Node3""","""Adreno""","""ARMv8""","""MIPS""","""Adreno""","""MIPS""","""MIPS""",0.666666667,0.25,1.0,1.0,1.0,1.0,"""FCFS""","""FCFS""","""FCFS""","""PB""","""PB""","""PB""",20
0.005721979,0.039468254,6,"(8, 8)","""Node1""","""Node5""","""Node2""","""Node1""","""Node4""","""Node6""","""Node2""","""Node3""","""Node4""","""Node6""","""Node6""","""Adreno""","""MIPS""","""ARMv8""","""Adreno""","""Adreno""","""MIPS""",1.0,1.0,0.666666667,1.0,0.5,1.0,"""FCFS""","""FCFS""","""PB""","""FCFS""","""PB""","""FCFS""",23
0.005592504,0.039473049,6,"(3, 3)","""Node5""","""Node4""","""Node1""","""Node4""","""Node6""","""Node3""","""Node2""","""Node4""","""Node6""","""Node2""","""Node2""","""Adreno""","""MIPS""","""ARMv8""","""Adreno""","""MIPS""","""MIPS""",1.0,1.0,0.666666667,1.0,0.666666667,1.0,"""FCFS""","""FCFS""","""FCFS""","""FCFS""","""PB""","""PB""",22
0.005569533000000001,0.0394784,6,"(7, 8)","""Node3""","""Node4""","""Node6""","""Node4""","""Node1""","""Node2""","""Node6""","""Node1""","""Node1""","""Node2""","""Node5""","""Adreno""","""MIPS""","""ARMv8""","""Adreno""","""MIPS""","""MIPS""",1.0,1.0,0.666666667,0.666666667,1.0,1.0,"""PB""","""FCFS""","""FCFS""","""FCFS""","""PB""","""PB""",22
0.0061327330000000005,0.039479012,6,"(7, 8)","""Node1""","""Node4""","""Node5""","""Node3""","""Node4""","""Node2""","""Node6""","""Node6""","""Node2""","""Node6""","""Node6""","""Adreno""","""MIPS""","""ARMv8""","""Adreno""","""MIPS""","""MIPS""",0.5,1.0,0.666666667,1.0,0.5,1.0,"""FCFS""","""PB""","""PB""","""FCFS""","""PB""","""FCFS""",25
0.003302047,0.03949505,5,"(4, 4)","""Node5""","""Node5""","""Node6""","""Node3""","""Node4""","""Node5""","""Node1""","""Node3""","""Node1""","""Node1""","""Node1""","""Adreno""","""MIPS""","""MIPS""","""MIPS""","""MIPS""","""MIPS""",1.0,0.666666667,1.0,1.0,1.0,1.0,"""PB""","""FCFS""","""FCFS""","""FCFS""","""PB""","""PB""",3
0.003710515,0.039514145,5,"(7, 8)","""Node1""","""Node3""","""Node1""","""Node6""","""Node5""","""Node3""","""Node1""","""Node6""","""Node5""","""Node4""","""Node5""","""MIPS""","""ARMv8""","""MIPS""","""Adreno""","""MIPS""","""MIPS""",1.0,0.25,1.0,1.0,1.0,1.0,"""PB""","""FCFS""","""FCFS""","""PB""","""PB""","""PB""",7
0.00428251,0.039548156,5,"(4, 4)","""Node5""","""Node2""","""Node1""","""Node5""","""Node2""","""Node6""","""Node1""","""Node4""","""Node6""","""Node4""","""Node6""","""Adreno""","""MIPS""","""ARMv8""","""MIPS""","""MIPS""","""MIPS""",1.0,1.0,0.666666667,1.0,0.666666667,1.0,"""FCFS""","""FCFS""","""FCFS""","""FCFS""","""PB""","""PB""",10
0.003159179,0.039569271,5,"(8, 8)","""Node1""","""Node1""","""Node2""","""Node4""","""Node5""","""Node1""","""Node6""","""Node4""","""Node6""","""Node6""","""Node6""","""MIPS""","""MIPS""","""ARMv8""","""Adreno""","""MIPS""","""MIPS""",1.0,1.0,0.666666667,1.0,1.0,1.0,"""FCFS""","""FCFS""","""PB""","""FCFS""","""PB""","""PB""",3
0.003325415,0.039582828,6,"(6, 6)","""Node4""","""Node6""","""Node2""","""Node4""","""Node5""","""Node1""","""Node2""","""Node6""","""Node3""","""Node1""","""Node3""","""MIPS""","""MIPS""","""MIPS""","""Adreno""","""Adreno""","""MIPS""",1.0,1.0,1.0,1.0,1.0,1.0,"""PB""","""FCFS""","""FCFS""","""PB""","""PB""","""PB""",4
0.0045550090000000005,0.039596678,5,"(7, 8)","""Node1""","""Node6""","""Node1""","""Node1""","""Node4""","""Node6""","""Node5""","""Node6""","""Node2""","""Node5""","""Node5""","""Adreno""","""MIPS""","""ARMv8""","""Adreno""","""MIPS""","""MIPS""",1.0,1.0,0.666666667,1.0,1.0,1.0,"""PB""","""PB""","""PB""","""FCFS""","""PB""","""FCFS""",11
0.003533676,0.03960636,5,"(5, 5)","""Node3""","""Node4""","""Node3""","""Node1""","""Node6""","""Node5""","""Node3""","""Node1""","""Node6""","""Node4""","""Node6""","""MIPS""","""ARMv8""","""MIPS""","""Adreno""","""MIPS""","""MIPS""",1.0,0.25,1.0,1.0,1.0,1.0,"""PB""","""FCFS""","""FCFS""","""FCFS""","""PB""","""PB""",5
0.00511882,0.039617272,4,"(7, 8)","""Node1""","""Node1""","""Node6""","""Node1""","""Node4""","""Node2""","""Node6""","""Node2""","""Node4""","""Node2""","""Node2""","""Adreno""","""MIPS""","""ARMv8""","""Adreno""","""Adreno""","""MIPS""",1.0,1.0,0.666666667,1.0,0.5,1.0,"""FCFS""","""PB""","""PB""","""FCFS""","""PB""","""FCFS""",16
0.007215506,0.039710401,4,"(7, 8)","""Node4""","""Node4""","""Node6""","""Node4""","""Node2""","""Node1""","""Node6""","""Node2""","""Node1""","""Node2""","""Node2""","""MIPS""","""MIPS""","""ARMv8""","""Adreno""","""MIPS""","""Adreno""",1.0,1.0,0.666666667,1.0,0.5,1.0,"""FCFS""","""FCFS""","""PB""","""FCFS""","""PB""","""FCFS""",23
0.003678888,0.03971471,6,"(7, 8)","""Node6""","""Node1""","""Node6""","""Node2""","""Node4""","""Node1""","""Node6""","""Node2""","""Node4""","""Node3""","""Node5""","""Adreno""","""MIPS""","""MIPS""","""MIPS""","""Adreno""","""MIPS""",1.0,1.0,0.666666667,1.0,0.666666667,1.0,"""FCFS""","""FCFS""","""FCFS""","""FCFS""","""FCFS""","""PB""",6
0.006148636999999999,0.039772113,5,"(5, 5)","""Node5""","""Node4""","""Node1""","""Node1""","""Node6""","""Node4""","""Node2""","""Node6""","""Node6""","""Node2""","""Node2""","""Adreno""","""MIPS""","""ARMv8""","""Adreno""","""Adreno""","""MIPS""",1.0,1.0,0.666666667,1.0,0.666666667,1.0,"""FCFS""","""FCFS""","""FCFS""","""FCFS""","""FCFS""","""PB""",25
0.005293599,0.039797045,5,"(7, 8)","""Node3""","""Node1""","""Node1""","""Node3""","""Node2""","""Node4""","""Node1""","""Node6""","""Node2""","""Node6""","""Node6""","""Adreno""","""Adreno""","""Adreno""","""MIPS""","""MIPS""","""MIPS""",1.0,1.0,0.666666667,1.0,0.25,1.0,"""FCFS""","""FCFS""","""FCFS""","""FCFS""","""PB""","""FCFS""",21
0.005526683,0.03981266,5,"(3, 3)","""Node3""","""Node1""","""Node2""","""Node3""","""Node1""","""Node6""","""Node4""","""Node2""","""Node6""","""Node4""","""Node4""","""Adreno""","""MIPS""","""ARMv8""","""MIPS""","""MIPS""","""MIPS""",1.0,0.666666667,0.666666667,1.0,0.666666667,1.0,"""PB""","""FCFS""","""FCFS""","""FCFS""","""PB""","""PB""",22
0.005571818,0.039827673,6,"(4, 4)","""Node4""","""Node1""","""Node4""","""Node4""","""Node5""","""Node1""","""Node2""","""Node3""","""Node6""","""Node2""","""Node2""","""Adreno""","""MIPS""","""MIPS""","""Adreno""","""Adreno""","""Adreno""",1.0,1.0,0.25,1.0,0.666666667,1.0,"""FCFS""","""FCFS""","""PB""","""FCFS""","""FCFS""","""PB""",23
0.003226843,0.039832039,5,"(6, 6)","""Node4""","""Node4""","""Node5""","""Node3""","""Node6""","""Node4""","""Node1""","""Node3""","""Node1""","""Node1""","""Node1""","""MIPS""","""ARMv8""","""MIPS""","""Adreno""","""Adreno""","""MIPS""",1.0,0.25,1.0,1.0,1.0,1.0,"""PB""","""FCFS""","""FCFS""","""FCFS""","""FCFS""","""PB""",4
0.005514307,0.039843101,4,"(6, 8)","""Node1""","""Node1""","""Node6""","""Node1""","""Node2""","""Node5""","""Node6""","""Node5""","""Node2""","""Node5""","""Node5""","""Adreno""","""Adreno""","""Adreno""","""MIPS""","""MIPS""","""MIPS""",1.0,1.0,0.666666667,1.0,1.0,1.0,"""FCFS""","""PB""","""FCFS""","""FCFS""","""FCFS""","""FCFS""",20
0.005926738000000001,0.039853014,5,"(7, 7)","""Node4""","""Node1""","""Node4""","""Node4""","""Node6""","""Node1""","""Node2""","""Node5""","""Node6""","""Node5""","""Node5""","""Adreno""","""Adreno""","""Adreno""","""MIPS""","""MIPS""","""MIPS""",1.0,1.0,0.666666667,1.0,1.0,1.0,"""FCFS""","""PB""","""FCFS""","""FCFS""","""PB""","""FCFS""",25
0.005926738000000001,0.039853014,5,"(7, 7)","""Node4""","""Node1""","""Node4""","""Node4""","""Node6""","""Node1""","""Node2""","""Node5""","""Node6""","""Node5""","""Node5""","""Adreno""","""Adreno""","""Adreno""","""MIPS""","""MIPS""","""MIPS""",1.0,1.0,0.666666667,1.0,1.0,1.0,"""FCFS""","""PB""","""FCFS""","""FCFS""","""PB""","""FCFS""",26
0.005881287,0.039857671,5,"(7, 7)","""Node5""","""Node4""","""Node1""","""Node4""","""Node6""","""Node2""","""Node1""","""Node5""","""Node6""","""Node2""","""Node2""","""Adreno""","""MIPS""","""MIPS""","""Adreno""","""ARMv8""","""MIPS""",1.0,1.0,0.666666667,1.0,0.666666667,1.0,"""FCFS""","""FCFS""","""FCFS""","""FCFS""","""FCFS""","""PB""",24
0.005564809,0.039907752000000005,4,"(6, 8)","""Node4""","""Node4""","""Node2""","""Node4""","""Node1""","""Node6""","""Node2""","""Node6""","""Node1""","""Node6""","""Node6""","""Adreno""","""MIPS""","""ARMv8""","""Adreno""","""MIPS""","""MIPS""",1.0,1.0,0.666666667,1.0,0.25,1.0,"""PB""","""FCFS""","""PB""","""FCFS""","""PB""","""FCFS""",21
0.005519156999999999,0.039916717,6,"(6, 8)","""Node2""","""Node5""","""Node1""","""Node1""","""Node4""","""Node6""","""Node3""","""Node1""","""Node6""","""Node3""","""Node3""","""MIPS""","""ARMv8""","""MIPS""","""Adreno""","""ARMv8""","""MIPS""",1.0,0.25,1.0,1.0,0.666666667,1.0,"""PB""","""FCFS""","""PB""","""PB""","""PB""","""PB""",22
0.005365385,0.039929044,4,"(8, 8)","""Node2""","""Node5""","""Node2""","""Node6""","""Node5""","""Node1""","""Node2""","""Node6""","""Node1""","""Node6""","""Node1""","""MIPS""","""Adreno""","""Adreno""","""MIPS""","""MIPS""","""MIPS""",1.0,1.0,0.666666667,1.0,1.0,1.0,"""FCFS""","""PB""","""FCFS""","""FCFS""","""PB""","""FCFS""",19
0.005625366999999999,0.039952674,5,"(8, 8)","""Node1""","""Node5""","""Node1""","""Node1""","""Node4""","""Node2""","""Node6""","""Node4""","""Node4""","""Node6""","""Node6""","""Adreno""","""Adreno""","""Adreno""","""MIPS""","""MIPS""","""MIPS""",1.0,1.0,0.666666667,1.0,0.5,1.0,"""FCFS""","""PB""","""FCFS""","""FCFS""","""FCFS""","""FCFS""",23
0.0044098,0.039979407,5,"(2, 2)","""Node2""","""Node4""","""Node2""","""Node5""","""Node3""","""Node1""","""Node2""","""Node5""","""Node1""","""Node3""","""Node5""","""MIPS""","""Adreno""","""MIPS""","""ARMv8""","""MIPS""","""MIPS""",1.0,1.0,1.0,0.5,1.0,0.25,"""FCFS""","""FCFS""","""FCFS""","""PB""","""FCFS""","""PB""",11
0.004656545,0.039984943,6,"(8, 8)","""Node4""","""Node5""","""Node4""","""Node6""","""Node1""","""Node3""","""Node2""","""Node6""","""Node1""","""Node2""","""Node1""","""Adreno""","""MIPS""","""ARMv8""","""MIPS""","""MIPS""","""MIPS""",1.0,1.0,0.666666667,1.0,0.5,1.0,"""FCFS""","""PB""","""PB""","""FCFS""","""PB""","""FCFS""",15
0.005240659,0.039999578,4,"(6, 8)","""Node1""","""Node1""","""Node5""","""Node1""","""Node2""","""Node6""","""Node5""","""Node2""","""Node2""","""Node6""","""Node6""","""Adreno""","""MIPS""","""ARMv8""","""Adreno""","""Adreno""","""MIPS""",1.0,1.0,0.666666667,1.0,1.0,1.0,"""PB""","""FCFS""","""PB""","""FCFS""","""FCFS""","""PB""",17
0.004562147,0.040014761,4,"(6, 8)","""Node4""","""Node3""","""Node3""","""Node4""","""Node6""","""Node1""","""Node3""","""Node6""","""Node6""","""Node1""","""Node1""","""MIPS""","""MIPS""","""MIPS""","""ARMv8""","""MIPS""","""MIPS""",1.0,0.25,1.0,1.0,1.0,1.0,"""PB""","""FCFS""","""FCFS""","""FCFS""","""PB""","""PB""",10
0.00592971,0.040015686,5,"(4, 4)","""Node5""","""Node4""","""Node1""","""Node4""","""Node6""","""Node2""","""Node1""","""Node4""","""Node6""","""Node2""","""Node2""","""Adreno""","""MIPS""","""ARMv8""","""Adreno""","""MIPS""","""MIPS""",1.0,1.0,0.666666667,1.0,0.666666667,1.0,"""FCFS""","""FCFS""","""FCFS""","""FCFS""","""PB""","""PB""",27
